rank	term	pvalue	zscore	combinedscore	overlapping_genes	adjusted_pvalue			link	library	category	direction	cluster
3	Neutrophill count 30140 raw	1.35420818801569e-06	3.6509675063891933	49.33294500740167	['FCN1', 'RERE', 'CD164', 'ITGA4', 'DOCK8', 'LAPTM5', 'ABCA7', 'PTPRJ', 'RPS3A', 'ARHGAP27', 'SSH2', 'HLA-G', 'IL17RA', 'TGOLN2', 'PREX1', 'HNRNPK', 'TAGAP', 'IRF8', 'SPTBN1']	0.00038685213904314877	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	UK_Biobank_GWAS_v1	Diseases	down	1
4	Standing height 50 raw	1.1193562552295043e-05	2.096297277020169	23.898148927960914	['CYFIP2', 'RERE', 'HP1BP3', 'TRANK1', 'PTPRJ', 'ITPR3', 'IQGAP1', 'JADE2', 'SAMHD1', 'PKD1', 'SYNE2', 'ADD1', 'PREX1', 'AKAP13', 'SMCHD1', 'MYC', 'PCBP1', 'PIEZO1', 'TNRC18', 'PLCG1', 'CYTH1', 'JAK1', 'CD164', 'MBNL1', 'SLC38A1', 'MAP3K1', 'VPS13C', 'NBEAL2', 'CFLAR', 'ARID1B', 'KLF2', 'RBL2', 'PTP4A2', 'CTDSP2', 'RAPGEF1', 'OTUD1', 'SIPA1', 'MEGF9']	0.002398220776829213	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	UK_Biobank_GWAS_v1	Diseases	down	1
5	Doctor diagnosed hayfever/allergic rhinitis/eczema 6152 9	3.888706952147873e-05	4.92768620494247	50.0399081757451	['RERE', 'ITPKB', 'MYC', 'INPP5D', 'TCF7', 'STAT6', 'IQGAP1', 'ARHGAP27', 'IL7R', 'HLA-G']	0.006665243715981454	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	UK_Biobank_GWAS_v1	Diseases	down	1
1	Allergic disease (asthma, hay fever or eczema)	3.441584093564972e-08	6.537779023069021	112.35009078520591	['RERE', 'STAT5B', 'RGS14', 'ITPR3', 'IQGAP1', 'ARHGAP27', 'ARID1B', 'ITPKB', 'DIAPH1', 'MYC', 'INPP5D', 'IL1B', 'STAT6', 'IL7R']	5.978031570522356e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	GWAS_Catalog_2019	Diseases	down	1
2	Multiple sclerosis	2.451683036190966e-06	4.6085983277371785	59.537264276735954	['SYK', 'ITGA4', 'RGS14', 'TCF7', 'CSF2RB', 'IQGAP1', 'IKZF3', 'ZFP36L1', 'MYC', 'TAGAP', 'IRF8', 'MAPK1', 'KIF21B', 'IL7R']	0.002129286716931854	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	GWAS_Catalog_2019	Diseases	down	1
3	Ulcerative colitis	6.217960744892612e-05	2.9944338758542943	29.00253979609648	['STAT5B', 'HLA-DRB5', 'CIITA', 'RPL3', 'NOTCH1', 'RGS14', 'ITGA4', 'PRKCB', 'LSP1', 'ITGAL', 'ADCY7', 'IKZF3', 'PRRC2A', 'IRF8', 'KIF21B', 'LTB', 'IL7R']	0.03600199271292823	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	GWAS_Catalog_2019	Diseases	down	1
4	Inflammatory bowel disease	8.311693717684101e-05	2.4923388901161774	23.416177015124404	['STAT5B', 'HLA-DRB5', 'RPL3', 'NOTCH1', 'RGS14', 'ITGA4', 'PRKCB', 'STAT1', 'CSF2RB', 'FOS', 'LSP1', 'ADCY7', 'IKZF3', 'PRRC2A', 'ZFP36L1', 'ARHGAP30', 'SELL', 'ANXA6', 'IRF8', 'MAPK1', 'KIF21B', 'LTB']	0.036093529969043206	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	GWAS_Catalog_2019	Diseases	down	1
5	Primary biliary cirrhosis	0.0002876521880824288	8.544817568144921	69.67237877408488	['RPL3', 'STAT1', 'IRF8', 'IL7R', 'IKZF3']	0.09993037013983577	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	GWAS_Catalog_2019	Diseases	down	1
1	leukemia	1.0294743112609743e-16	2.8966975578770517	106.6341377270302	['EIF4A2', 'RERE', 'ITGAM', 'NUMA1', 'ITGB2', 'ADAR', 'ITGAL', 'IKZF3', 'ACTG1', 'SYNE1', 'AKAP13', 'SMCHD1', 'MPRIP', 'MYC', 'LONP1', 'RAC2', 'JAK1', 'SRRM2', 'ST6GAL1', 'SYK', 'ITGA4', 'FNBP1', 'PRKCB', 'TSC22D3', 'CYBB', 'PAX5', 'HBA1', 'FOS', 'ARID1A', 'HLA-G', 'HCFC1', 'LCK', 'IL1B', 'KAT6A', 'IRF8', 'CD47', 'XIST', 'LTB', 'DOCK2', 'SELPLG', 'NOTCH1', 'PRKDC', 'FLII', 'TCF7', 'CSF2RB', 'SAMHD1', 'SOCS3', 'INPP5D', 'NSD1', 'CCL4', 'CCL3', 'MAPK1', 'PLCG1', 'STAT5B', 'CREBBP', 'STAT1', 'CFLAR', 'KLF4', 'KLF2', 'SKI', 'DIAPH1', 'SON', 'SELL', 'WNK1', 'GNB1', 'IL2RB', 'ATM', 'MDM4', 'IL7R', 'CD22']	1.0117673531072855e-12	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	DisGeNET	Diseases	down	1
2	Lymphoma	3.182085106728717e-15	3.318553479411141	110.77742921671774	['CREBZF', 'EIF4A2', 'CIITA', 'ITGAM', 'TRRAP', 'ITGB2', 'PTPRJ', 'ITGAL', 'IKZF3', 'LYST', 'SMCHD1', 'MYC', 'LONP1', 'RAC2', 'SRRM2', 'SYK', 'ITGA4', 'PRKCB', 'PAX5', 'FOS', 'ARID1A', 'HLA-G', 'ADAM19', 'RBL2', 'PTP4A2', 'LCK', 'IL1B', 'IRF8', 'CD47', 'LTB', 'KMT2D', 'NOTCH1', 'PRKDC', 'FLII', 'TCF7', 'SEC14L2', 'INPP5D', 'CCL4', 'CCL3', 'MAPK1', 'STAT6', 'STAT5B', 'DYNC1H1', 'CREBBP', 'STAT1', 'LAPTM5', 'HUWE1', 'CFLAR', 'KLF4', 'WNK1', 'ATM', 'MDM4', 'ITM2B', 'CD22']	1.5636766214464915e-11	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	DisGeNET	Diseases	down	1
3	Leukemia, Myelocytic, Acute	8.426656562850294e-14	2.829874990272305	85.19279576179713	['SMG1', 'CIITA', 'ITGAM', 'ITGB2', 'PTPRJ', 'ITGAL', 'SYNE2', 'AKAP13', 'RPS19', 'MPRIP', 'MYC', 'LONP1', 'ANXA6', 'RAC2', 'CAPN2', 'JAK1', 'SRRM2', 'SYK', 'ITGA4', 'FNBP1', 'PRKCB', 'RPS6', 'PAX5', 'FOS', 'HLA-G', 'ITPKB', 'PTP4A2', 'HNRNPH1', 'LCK', 'IL1B', 'KAT6A', 'IRF8', 'CD47', 'LTB', 'NOTCH1', 'SAMHD1', 'ADCY7', 'SOCS3', 'INPP5D', 'NSD1', 'EP400', 'CCL3', 'MAPK1', 'PLCG1', 'SPTBN1', 'STAT5B', 'CREBBP', 'STAT1', 'NBEAL2', 'CFLAR', 'KLF4', 'SKI', 'HNRNPK', 'SON', 'SELL', 'WNK1', 'IL2RB', 'ATM', 'MDM4', 'IL7R']	2.760572689989756e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	DisGeNET	Diseases	down	1
4	Lupus Erythematosus, Systemic	1.2652638662160018e-13	3.3918242602034376	100.73150098140933	['CIITA', 'NOTCH1', 'ITGAM', 'PRKDC', 'FLII', 'DOCK8', 'TCF7', 'ITGB2', 'ITPR3', 'ADAR', 'ITGAL', 'SAMHD1', 'ADCY7', 'IKZF3', 'LYST', 'SEC14L2', 'SOCS3', 'RPS19', 'SNRNP70', 'ANXA6', 'MAPK1', 'NLRP1', 'JAK1', 'SRRM2', 'CREBBP', 'HLA-DRB5', 'SYK', 'FNBP1', 'PRKCB', 'STAT1', 'TSC22D3', 'IL10RA', 'CYBB', 'PAX5', 'FOS', 'HLA-G', 'PRRC2A', 'HCFC1', 'SELL', 'WNK1', 'LCK', 'IL1B', 'IRF8', 'ATM', 'IL7R', 'WDFY4', 'CD22']	3.1087533192927165e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	DisGeNET	Diseases	down	1
5	Autoimmune Diseases	3.823283827543916e-13	3.4098658786087745	97.4965782502794	['CIITA', 'SELPLG', 'ITGAM', 'PRKDC', 'ATP8', 'FLII', 'DOCK8', 'ITGB2', 'ADAR', 'ITGAL', 'SAMHD1', 'ADCY7', 'IKZF3', 'ZFP36L1', 'HELZ2', 'SEC14L2', 'RPS19', 'TAGAP', 'RAC2', 'MAPK1', 'STAT6', 'KIF21B', 'NLRP1', 'TRIM22', 'JAK1', 'SRRM2', 'STAT5B', 'CREBBP', 'SEMA4D', 'FNBP1', 'STAT1', 'TSC22D3', 'CYBB', 'ABCA7', 'ATP11A', 'HLA-G', 'SELL', 'LCK', 'IL1B', 'IL2RB', 'IRF8', 'CD47', 'LTB', 'IL7R', 'CD22']	7.515046691420322e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	DisGeNET	Diseases	down	1
1	MP:0005017 decreased B cell number	8.273322510021656e-16	8.09690374400829	281.1919071853041	['FCMR', 'PRKDC', 'ITGB2', 'STK4', 'ITGAL', 'IKZF3', 'AKAP13', 'INPP5D', 'RAC2', 'JAK1', 'CREBBP', 'SYK', 'ITGA4', 'PRKCB', 'STAT1', 'FOS', 'PAX5', 'ARHGAP30', 'KAT6A', 'IL2RB', 'IRF8', 'IL7R', 'DOCK2', 'PIK3AP1', 'CD22']	4.352594972522393e-12	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	down	1
2	MP:0000219 increased neutrophil cell number	7.854798829390313e-15	9.476106673886557	307.76169234917444	['ST6GAL1', 'ITGAM', 'SELPLG', 'SYK', 'PRKDC', 'STAT1', 'IL10RA', 'ITGB2', 'CYBB', 'STK4', 'ITGAL', 'IKZF3', 'GNAI2', 'PREX1', 'SOCS3', 'DIAPH1', 'INPP5D', 'IL2RB', 'RAC2', 'IRF8', 'DOCK2']	2.066204832071122e-11	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	down	1
3	MP:0010844 increased effector memory CD4-positive, alpha-beta T cell number	1.899238200904089e-13	18.318889593461567	536.5997231741919	['PRKDC', 'STAT1', 'DOCK8', 'ITGB2', 'ATP11A', 'STK4', 'DIAPH1', 'ARHGAP30', 'INPP5D', 'IL2RB', 'RAC2', 'ATM', 'DOCK2']	3.330630724985471e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	down	1
4	MP:0002494 increased IgM level	2.975736381040444e-12	10.448297254056879	277.3033423791653	['FCMR', 'CIITA', 'SYK', 'PRKDC', 'ITGB2', 'STK4', 'GNAI2', 'LCK', 'INPP5D', 'IL2RB', 'RAC2', 'ATM', 'LTB', 'PIK3AP1', 'CD22', 'JAK1']	3.913837275163444e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	down	1
5	MP:0008079 decreased CD8-positive, alpha-beta T cell number	3.4335486354709216e-12	7.9900754851868205	210.9174327624081	['STAT5B', 'PRKDC', 'STAT1', 'DOCK8', 'TCF7', 'ITGB2', 'STK4', 'ITGAL', 'DIAPH1', 'ARHGAP30', 'LCK', 'INPP5D', 'IL2RB', 'RAC2', 'IRF8', 'ATM', 'MDM4', 'IL7R', 'DOCK2']	3.612779874242504e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	down	1
1	Recurrent fungal infections (HP:0002841)	1.3099709509841276e-06	16.61819692563357	225.1018794485809	['CIITA', 'STAT1', 'DOCK8', 'CYBB', 'STK4', 'IL17RA']	0.002330438321800763	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Phenotype_Ontology	Phenotypes	down	1
2	Recurrent skin infections (HP:0001581)	1.6204808816694478e-06	16.06425702811245	214.18132710412405	['CIITA', 'STAT1', 'IL10RA', 'CYBB', 'LYST', 'IL17RA']	0.0014414177442449738	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Phenotype_Ontology	Phenotypes	down	1
3	Recurrent viral infections (HP:0004429)	1.8540861702912508e-05	14.874312063067084	162.06356568293754	['CIITA', 'STAT1', 'DOCK8', 'CYBB', 'STK4']	0.010994730989827117	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Phenotype_Ontology	Phenotypes	down	1
4	Autosomal dominant inheritance (HP:0000006)	3.31244384401599e-05	2.195731780738474	22.649498595659235	['KMT2D', 'CIITA', 'NOTCH1', 'EPB41', 'DOCK8', 'ADAR', 'SAMHD1', 'PKD1', 'SYNE2', 'GNAI2', 'ACTG1', 'SYNE1', 'RPS19', 'UBB', 'NSD1', 'PIEZO1', 'NLRP1', 'SPTAN1', 'DYNC1H1', 'CREBBP', 'MAP3K1', 'STAT1', 'NBEAL2', 'HBA1', 'ARID1A', 'ARID1B', 'SKI', 'DIAPH1', 'WNK1', 'SNRNP200', 'ITM2B']	0.014732093996261115	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Phenotype_Ontology	Phenotypes	down	1
5	Recurrent abscess formation (HP:0002722)	4.913168362801449e-05	18.899125915426414	187.49834998408335	['IL10RA', 'ITGB2', 'CYBB', 'LYST']	0.017481053034847555	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Phenotype_Ontology	Phenotypes	down	1
1	CD8+ Tcells	1.0491794980021229e-20	5.737234652897303	263.933984117393	['CREBZF', 'DIDO1', 'TMEM63A', 'RPL3', 'TRAF3IP3', 'NUMA1', 'RGS14', 'TRRAP', 'TCF7', 'TRANK1', 'ITPR3', 'CHD3', 'ITGAL', 'ADD3', 'SYNE2', 'SYNE1', 'SMCHD1', 'ABLIM1', 'PSD4', 'EP400', 'PLCG1', 'NLRP1', 'CYTH1', 'STAT5B', 'MBNL1', 'SLC38A1', 'BTN3A1', 'SEMA4D', 'ATP8B2', 'ITGA4', 'STAT1', 'VPS13C', 'SMARCA2', 'INPP4A', 'RBL2', 'SON', 'HNRNPH1', 'LCK', 'ATM', 'EVL', 'ESYT1', 'XIST', 'IL7R']	8.813107783217832e-19	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Gene_Atlas	Cell Type	down	1
2	CD4+ Tcells	3.478058191349811e-19	5.877167205406994	249.79513734837982	['CREBZF', 'DIDO1', 'TMEM63A', 'TRAF3IP3', 'RGS14', 'TCF7', 'TRANK1', 'ITPR3', 'CHD3', 'ADD3', 'SYNE1', 'AKAP13', 'SMCHD1', 'DIP2A', 'PLCG1', 'NLRP1', 'SBF1', 'ARGLU1', 'EIF4B', 'CYTH1', 'STAT5B', 'ST6GAL1', 'MBNL1', 'BTN3A1', 'ATP8B2', 'STAT1', 'VPS13C', 'TSC22D3', 'TMC8', 'SMARCA2', 'KLF2', 'RBL2', 'SON', 'HNRNPH1', 'LCK', 'ATM', 'EVL', 'ESYT1', 'IL7R']	1.4607844403669207e-17	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Gene_Atlas	Cell Type	down	1
3	CD33+ Myeloid	6.2398082513590085e-18	4.968326915911067	196.82316343774693	['FCN1', 'DDX3X', 'ITGAM', 'RGS14', 'FGL2', 'ITGB2', 'UBR4', 'IRS2', 'IQGAP1', 'SAMHD1', 'ADCY7', 'LYST', 'GNAI2', 'TGOLN2', 'AKAP13', 'CAPN2', 'NLRP1', 'CAP1', 'ACTR2', 'SYK', 'DENND4B', 'APLP2', 'CYBB', 'NBEAL2', 'FOS', 'ATP11A', 'CFLAR', 'ARAP1', 'KLF4', 'MPEG1', 'IL17RA', 'DIAPH1', 'ARHGAP30', 'SON', 'ATG16L2', 'IL1B', 'OAS3', 'CTDSP2', 'KCTD12', 'DOCK2', 'PLCB2', 'MEGF9']	1.7471463103805222e-16	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Gene_Atlas	Cell Type	down	1
4	CD56+ NKCells	1.3093072144501102e-15	4.379219003674272	150.0726745174486	['TRAF3IP3', 'ITGAM', 'HP1BP3', 'ITGB2', 'IQGAP1', 'STK4', 'ITGAL', 'ADD3', 'ADCY7', 'SYNE2', 'ADD1', 'SYNE1', 'PREX1', 'AKAP13', 'LASP1', 'INPP5D', 'PSD4', 'CCL4', 'ANXA6', 'RAC2', 'MAPK1', 'DIP2A', 'SBF1', 'CYTH1', 'JAK1', 'ACTR3', 'ACTR2', 'BTN3A1', 'SEMA4D', 'IL10RA', 'CFLAR', 'KLF2', 'INPP4A', 'RBL2', 'PTP4A2', 'DIAPH1', 'ARHGAP30', 'CCDC88C', 'IL2RB', 'ESYT1', 'SIPA1']	2.7495451503452315e-14	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Gene_Atlas	Cell Type	down	1
5	WholeBlood	3.1396008436929096e-08	3.750410201115747	64.79428089430645	['CDC42SE1', 'CAP1', 'ACTR3', 'STAT5B', 'CREBBP', 'SELPLG', 'NOTCH1', 'TRANK1', 'RNF19B', 'CYBB', 'CSF2RB', 'IQGAP1', 'CFLAR', 'ARAP1', 'LSP1', 'HLA-G', 'LYST', 'PNRC1', 'SMCHD1', 'SELL', 'TAGAP', 'STAT6', 'LRP10', 'MEGF9']	5.274529417404089e-07	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Human_Gene_Atlas	Cell Type	down	1
1	follicular B-cells	2.3923212444188166e-11	4.129286632433549	100.9865436921252	['CREBZF', 'SMG1', 'CIITA', 'TRAF3IP3', 'IQGAP1', 'RASAL3', 'RCSD1', 'ADD3', 'IKZF3', 'ZFP36L1', 'GGA2', 'ABLIM1', 'SNRNP70', 'NSD1', 'PSD4', 'KIF21B', 'CYTH1', 'ST6GAL1', 'TMC8', 'PAX5', 'ARID1A', 'KLF2', 'IL17RA', 'SON', 'ATG16L2', 'SELL', 'CCDC88C', 'EVL', 'LTB', 'CD22', 'SIPA1']	2.296628394642064e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Mouse_Gene_Atlas	Cell Type	down	1
2	NK cells	1.0764762916104226e-06	3.0015427929956	41.246653411763106	['CYFIP2', 'CREBZF', 'SELPLG', 'NOTCH1', 'FLII', 'NLRC3', 'ITGAL', 'IKZF3', 'PREX1', 'ANXA6', 'EP400', 'ARGLU1', 'CYTH1', 'JAK1', 'BCL9L', 'CREBBP', 'MBNL1', 'MAP3K1', 'ITGA4', 'SSH2', 'SELL', 'LCK', 'IL2RB', 'CD47', 'DOCK2']	5.1670861997300285e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Mouse_Gene_Atlas	Cell Type	down	1
3	lymph nodes	0.0009123858817418994	5.35475234270415	37.480308120124164	['DOCK8', 'TCF7', 'IL2RB', 'ITGAL', 'RASAL3', 'JAK1']	0.02919634821574078	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Mouse_Gene_Atlas	Cell Type	down	1
4	spleen	0.0015760728535172278	4.819277108433735	31.09792318922335	['ST6GAL1', 'ARHGAP30', 'IL2RB', 'EVL', 'RCSD1', 'ITGAL']	0.03782574848441347	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Mouse_Gene_Atlas	Cell Type	down	1
5	macrophage bone marrow 6hr LPS	0.01020072023808892	1.8704956813555595	8.57677814197355	['ITGAM', 'FGL2', 'CYBB', 'PTPRJ', 'IQGAP1', 'ARHGAP27', 'CFLAR', 'ARAP1', 'SAMHD1', 'SOCS3', 'SNX18', 'ARHGAP30', 'IL1B', 'PSD4', 'CCL4', 'CCL3', 'PIK3AP1']	0.19585382857130726	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	Mouse_Gene_Atlas	Cell Type	down	1
1	PERIPHERAL BLOOD	2.292458255237187e-14	2.5317158096982055	79.51250115464445	['FCN1', 'FCMR', 'TRAF3IP3', 'ITGAM', 'DOCK8', 'ITGB2', 'RNF19B', 'PTPRJ', 'JADE2', 'LSP1', 'ITGAL', 'LYST', 'PPP1R9B', 'PREX1', 'TAGAP', 'RAC2', 'KIF21B', 'ST6GAL1', 'BTN3A1', 'SYK', 'PRKCB', 'TMC8', 'CYBB', 'PAX5', 'HBA1', 'ARAP1', 'MPEG1', 'IL17RA', 'LCK', 'IL1B', 'RAPGEF1', 'IRF8', 'LTB', 'DOCK2', 'PLCB2', 'WDFY4', 'CDC42SE1', 'SELPLG', 'NOTCH1', 'RGS14', 'EPB41', 'FGL2', 'TCF7', 'TRANK1', 'CSF2RB', 'RASAL3', 'SAMHD1', 'ADCY7', 'HELZ2', 'INPP5D', 'CCL4', 'CYTH1', 'BCL9L', 'MAP3K1', 'SEMA4D', 'IL10RA', 'LAPTM5', 'NBEAL2', 'ABCA7', 'ARHGAP27', 'KLF2', 'SNX18', 'ARHGAP30', 'ATG16L2', 'SELL', 'CCDC88C', 'IL2RB', 'IL7R', 'PIK3AP1', 'OTUD1', 'CD22', 'SIPA1', 'MEGF9']	2.475854915656162e-12	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	ARCHS4_Tissues	Cell Type	down	1
2	SPLEEN (BULK TISSUE)	6.775054841429535e-12	2.358310617253123	60.65049866156623	['FCMR', 'CIITA', 'TRAF3IP3', 'ITGAM', 'DOCK8', 'ITGB2', 'PTPRJ', 'JADE2', 'LSP1', 'RCSD1', 'ITGAL', 'IKZF3', 'PPP1R9B', 'PREX1', 'TAGAP', 'RAC2', 'PIEZO1', 'KIF21B', 'SBF1', 'ST6GAL1', 'SYK', 'ITGA4', 'PRKCB', 'TMC8', 'CYBB', 'PAX5', 'HBA1', 'ARAP1', 'MPEG1', 'ITPKB', 'OBSCN', 'LCK', 'RAPGEF1', 'IRF8', 'LTB', 'DOCK2', 'PLCB2', 'WDFY4', 'SELPLG', 'NOTCH1', 'RGS14', 'FGL2', 'TRANK1', 'CSF2RB', 'ITPR3', 'NLRC3', 'RASAL3', 'HELZ2', 'INPP5D', 'MKNK2', 'CCL4', 'CCL3', 'MAP3K1', 'DENND4B', 'IL10RA', 'NBEAL2', 'ABCA7', 'ARHGAP27', 'KLF4', 'KLF2', 'SNX18', 'ARHGAP30', 'ATG16L2', 'CCDC88C', 'IL2RB', 'PIK3AP1', 'CD22', 'SIPA1']	3.6585296143719487e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	ARCHS4_Tissues	Cell Type	down	1
3	CD19+ B CELLS	5.7296769064944096e-11	2.28894854027509	53.97976271533523	['CYFIP2', 'FCMR', 'CIITA', 'TRAF3IP3', 'DOCK8', 'ITGB2', 'JADE2', 'RCSD1', 'ITGAL', 'IKZF3', 'SYNE3', 'SYNE2', 'PPP1R9B', 'AKAP13', 'SMCHD1', 'PSD4', 'TAGAP', 'SBF1', 'ST6GAL1', 'MBNL1', 'SYK', 'ITGA4', 'PRKCB', 'VPS13C', 'TMC8', 'CYBB', 'PAX5', 'MPEG1', 'ITPKB', 'ADAM19', 'TEP1', 'LCK', 'RAPGEF1', 'IRF8', 'LTB', 'UTRN', 'DOCK2', 'PLCB2', 'WDFY4', 'TRANK1', 'CSF2RB', 'ITPR3', 'NLRC3', 'RASAL3', 'ADCY7', 'GGA2', 'INPP5D', 'MKNK2', 'CYTH1', 'CTC1', 'MAP3K1', 'IL10RA', 'LAPTM5', 'NBEAL2', 'ABCA7', 'ARHGAP27', 'SSH2', 'KLF2', 'ARHGAP30', 'CCDC88C', 'ATM', 'MDM4', 'PIK3AP1', 'OTUD1', 'CD22', 'SIPA1']	2.0626836863379877e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	ARCHS4_Tissues	Cell Type	down	1
4	BLOOD PBMC	1.2072516364887802e-09	2.1849054248080404	44.866856872893024	['CYFIP2', 'FCN1', 'FCMR', 'TRAF3IP3', 'PTPRJ', 'JADE2', 'ITGAL', 'MYC', 'TAGAP', 'ANXA6', 'PIEZO1', 'SBF1', 'ST6GAL1', 'BTN3A1', 'TSC22D3', 'ARAP1', 'INPP4A', 'ITPKB', 'ADAM19', 'RBL2', 'OBSCN', 'LCK', 'OAS3', 'RAPGEF1', 'EVL', 'LTB', 'PLCB2', 'CDC42SE1', 'TMEM63A', 'SELPLG', 'RGS14', 'EPB41', 'TCF7', 'TRANK1', 'ITPR3', 'NLRC3', 'RASAL3', 'ADD3', 'SAMHD1', 'HELZ2', 'SOCS3', 'MKNK2', 'FLNA', 'PLCG1', 'CYTH1', 'BCL9L', 'CTC1', 'MAP3K1', 'DENND4B', 'SEMA4D', 'STAT1', 'IL10RA', 'SEMA4B', 'NBEAL2', 'ABCA7', 'ARHGAP27', 'KLF2', 'ARHGAP30', 'CCDC88C', 'IL2RB', 'ESYT1', 'IL7R', 'SIPA1']	3.259579418519707e-08	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fcf43a917e97161cd9c73a105704bd14	ARCHS4_Tissues	Cell Type	down	1
